datetime,iter,obj_param,node,fun,score
17/09/25 10:51:34,3,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:34,3,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:34,3,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:34,3,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:34,3,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:34,3,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:34,3,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:34,4,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:34,4,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:34,4,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:34,4,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:34,4,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:34,4,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:34,4,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:34,4,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:34,4,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:34,4,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:34,4,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:34,4,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:34,4,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:34,4,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:35,5,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:35,5,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:35,5,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:35,5,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:35,5,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:35,5,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:35,5,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:35,5,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:35,5,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:35,5,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:35,5,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:35,5,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:35,5,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:35,5,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:35,6,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:35,6,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:35,6,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:35,6,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:35,6,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:35,6,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:35,6,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:35,6,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:35,6,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:35,6,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:35,6,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:35,6,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:35,6,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:35,6,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:36,7,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:36,7,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:36,7,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:36,7,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:36,7,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:36,7,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:36,7,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:36,7,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:36,7,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:36,7,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:36,7,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:36,7,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:36,7,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:36,7,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:37,8,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:37,8,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:37,8,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:37,8,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:37,8,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:37,8,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:37,8,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:37,8,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:37,8,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:37,8,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:37,8,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:37,8,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:37,8,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:37,8,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:37,9,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:37,9,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:37,9,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:37,9,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:37,9,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:37,9,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:37,9,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:37,9,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:37,9,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:37,9,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:37,9,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:37,9,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:37,9,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:37,9,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:38,10,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:38,10,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:38,10,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:38,10,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:38,10,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:38,10,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:38,10,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:38,10,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:38,10,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:38,10,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:38,10,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:38,10,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:38,10,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:38,10,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:38,11,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:38,11,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:38,11,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:38,11,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:38,11,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:38,11,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:38,11,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:38,11,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:38,11,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:38,11,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:38,11,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:38,11,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:38,11,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:38,11,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:39,12,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:39,12,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:39,12,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:39,12,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:39,12,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:39,12,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:39,12,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:39,12,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:39,12,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:39,12,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:39,12,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:39,12,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:39,12,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:39,12,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:40,13,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:40,13,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:40,13,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:40,13,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:40,13,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:40,13,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:40,13,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:40,13,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:40,13,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:40,13,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:40,13,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:40,13,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:40,13,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:40,13,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:40,14,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:40,14,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:40,14,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:40,14,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:40,14,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:40,14,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:40,14,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:40,14,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:40,14,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:40,14,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:40,14,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:40,14,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:40,14,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:40,14,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:41,15,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:41,15,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:41,15,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:41,15,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:41,15,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:41,15,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:41,15,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:41,15,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:41,15,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:41,15,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:41,15,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:41,15,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:41,15,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:41,15,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:41,16,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:41,16,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:41,16,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:41,16,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:41,16,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:41,16,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:41,16,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:41,16,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:41,16,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:41,16,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:41,16,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:41,16,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:41,16,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:41,16,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:42,17,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:42,17,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:42,17,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:42,17,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:42,17,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:42,17,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:42,17,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:42,17,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:42,17,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:42,17,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:42,17,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:42,17,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:42,17,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:42,17,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:43,18,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:43,18,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:43,18,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:43,18,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:43,18,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:43,18,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:43,18,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:43,18,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:43,18,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:43,18,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:43,18,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:43,18,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:43,18,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:43,18,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:43,19,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:43,19,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:43,19,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:43,19,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:43,19,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:43,19,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:43,19,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:43,19,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:43,19,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:43,19,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:43,19,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:43,19,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:43,19,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:43,19,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:44,20,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:44,20,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:44,20,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:44,20,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:44,20,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:44,20,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:44,20,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:44,20,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:44,20,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:44,20,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:44,20,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:44,20,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:44,20,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:44,20,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:45,21,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:45,21,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:45,21,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:45,21,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:45,21,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:45,21,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:45,21,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:45,21,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:45,21,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:45,21,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:45,21,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:45,21,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:45,21,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:45,21,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:45,22,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:45,22,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:45,22,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:45,22,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:45,22,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:45,22,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:45,22,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:45,22,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:45,22,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:45,22,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:45,22,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:45,22,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:45,22,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:45,22,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:46,23,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:46,23,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:46,23,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:46,23,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:46,23,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:46,23,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:46,23,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:46,23,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:46,23,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:46,23,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:46,23,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:46,23,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:46,23,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:46,23,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:46,24,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:46,24,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:46,24,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:46,24,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:46,24,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:46,24,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:46,24,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:46,24,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:46,24,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:46,24,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:46,24,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:46,24,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:46,24,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:46,24,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:47,25,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:47,25,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:47,25,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:47,25,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:47,25,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:47,25,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:47,25,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:47,25,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:47,25,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:47,25,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:47,25,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:47,25,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:47,25,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:47,25,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:48,26,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:48,26,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:48,26,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:48,26,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:48,26,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:48,26,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:48,26,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:48,26,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:48,26,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:48,26,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:48,26,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:48,26,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:48,26,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:48,26,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:48,27,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:48,27,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:48,27,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:48,27,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:48,27,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:48,27,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:48,27,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:48,27,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:48,27,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:48,27,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:48,27,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:48,27,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:48,27,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:48,27,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:49,28,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:49,28,flow(cms),10,kge,0.9020801052554456
17/09/25 10:51:49,28,flow(cms),13,kge,0.4120942533103933
17/09/25 10:51:49,28,flow(cms),14,kge,0.4113079921981825
17/09/25 10:51:49,28,flow(cms),15,kge,0.34758892402525365
17/09/25 10:51:49,28,flow(cms),16,kge,0.5808458910750218
17/09/25 10:51:49,28,flow(cms),17,kge,0.234972835187498
17/09/25 10:51:49,28,flow(cms),19,kge,-3.1000516483202025
17/09/25 10:51:49,28,flow(cms),20,kge,-3.1055804094946406
17/09/25 10:51:49,28,flow(cms),21,kge,0.6411208287105103
17/09/25 10:51:49,28,flow(cms),22,kge,0.5865440421747684
17/09/25 10:51:49,28,flow(cms),23,kge,-5.281750343437013
17/09/25 10:51:49,28,flow(cms),24,kge,0.23510734776940734
17/09/25 10:51:49,28,flow(cms),18,kge,-0.06177782961264766
17/09/25 10:51:50,29,flow(cms),9,kge,0.7806841643134423
17/09/25 10:51:50,29,flow(cms),10,kge,0.9020801052554456
